sale_id,category,qty_mkgs,demand_label,demand_score,lots,kgs
SALE_12_2026,leafy,0.75,fair,3,2126.0,750635.0
SALE_12_2026,semi_leafy,0.65,fair,3,1636.0,651672.0
SALE_12_2026,tippy,1.0,fair,3,2200.0,1003483.0
SALE_12_2026,premium_flowery,0.04,less,2,334.0,43168.0
SALE_12_2026,off_grade,1.29,irregular,3,2571.0,1293650.0
SALE_12_2026,dust,0.52,less,2,605.0,517498.0
SALE_12_2026,total,5.59,fair_general,3,,
SALE_38_2024,high_medium,0.84,good,4,1956.0,837167.0
SALE_38_2024,leafy,0.77,fair,3,2112.0,760457.0
SALE_38_2024,tippy,1.16,fair,3,2351.0,1160772.0
SALE_38_2024,premium_flowery,0.07,fair,3,490.0,72475.0
SALE_38_2024,off_grade,1.01,fair,3,2104.0,1015962.0
SALE_38_2024,dust,0.54,good,4,617.0,540200.0
SALE_38_2024,total,5.95,fair_general,3,,
SALE_25_2024,high_medium,0.75,fair,3,1657.0,754269.0
SALE_25_2024,leafy,0.54,fair,3,2026.0,814628.0
SALE_25_2024,tippy,0.8,fair,3,1730.0,802785.0
SALE_25_2024,premium_flowery,0.06,fair,3,429.0,65268.0
SALE_25_2024,off_grade,1.03,irregular,3,1977.0,1026352.0
SALE_25_2024,dust,0.44,less,2,495.0,444718.0
SALE_25_2024,total,5.14,fair_general,3,,
SALE_46_2025,ex_estate,0.75,fair,3,781.0,753204.0
SALE_46_2025,high_medium,0.65,good,4,1557.0,646918.0
SALE_46_2025,leafy,0.8,fair,3,2105.0,805819.0
SALE_46_2025,semi_leafy,0.78,fair,3,1800.0,777765.0
SALE_46_2025,tippy,1.01,fair,3,2103.0,1007946.0
SALE_46_2025,premium_flowery,0.06,fair,3,434.0,56214.0
SALE_46_2025,off_grade,1.25,fair,3,2400.0,1250106.0
SALE_46_2025,dust,0.46,fair,3,550.0,464219.0
SALE_46_2025,total,5.76,fair_general,3,,
SALE_33_2025,ex_estate,0.71,good,4,749.0,706423.0
SALE_33_2025,high_medium,0.58,good,4,1414.0,584890.0
SALE_33_2025,leafy,0.8,fair,3,2104.0,796831.0
SALE_33_2025,semi_leafy,0.65,fair,3,1587.0,647166.0
SALE_33_2025,tippy,0.88,fair,3,1937.0,882373.0
SALE_33_2025,premium_flowery,0.06,fair,3,442.0,57284.0
SALE_33_2025,off_grade,1.13,fair,3,2210.0,1132197.0
SALE_33_2025,dust,0.39,good,4,469.0,388137.0
SALE_33_2025,total,5.19,goodgeneral,3,,
SALE_13_2024,ex_estate,0.88,fair,3,870.0,881748.0
SALE_13_2024,leafy,0.66,fair,3,1762.0,656007.0
SALE_13_2024,semi_leafy,0.58,less,2,1393.0,578760.0
SALE_13_2024,tippy,0.98,fair,3,2038.0,980160.0
SALE_13_2024,premium_flowery,0.04,fair,3,322.0,44586.0
SALE_13_2024,off_grade,1.07,irregular,3,2095.0,1066859.0
SALE_13_2024,dust,0.43,less,2,497.0,426767.0
SALE_13_2024,total,5.5,fair_general,3,,
SALE_47_2024,high_medium,0.52,good,4,1196.0,519385.0
SALE_47_2024,leafy,0.67,fair,3,1884.0,662102.0
SALE_47_2024,tippy,0.86,fair,3,1849.0,857809.0
SALE_47_2024,premium_flowery,0.05,fair,3,386.0,54673.0
SALE_47_2024,off_grade,1.08,fair,3,2097.0,1081974.0
SALE_47_2024,dust,0.35,fair,3,424.0,349360.0
SALE_47_2024,total,4.87,fair,3,,
SALE_34_2024,high_medium,0.71,less,2,1677.0,713568.0
SALE_34_2024,leafy,0.7,fair,3,1790.0,673247.0
SALE_34_2024,tippy,1.01,fair,3,2067.0,1012906.0
SALE_34_2024,premium_flowery,0.06,fair,3,417.0,60948.0
SALE_34_2024,off_grade,1.13,irregular,3,2209.0,1129564.0
SALE_34_2024,dust,0.47,irregularlylower,3,531.0,466384.0
SALE_34_2024,total,5.54,irregular,3,,
SALE_09_2024,ex_estate,0.73,irregular,3,747.0,732284.0
SALE_09_2024,leafy,0.59,fair,3,1678.0,588737.0
SALE_09_2024,semi_leafy,0.59,fair,3,1418.0,592294.0
SALE_09_2024,tippy,0.97,good,4,2012.0,971586.0
SALE_09_2024,premium_flowery,0.06,good,4,398.0,58565.0
SALE_09_2024,off_grade,0.79,fair,3,1663.0,786226.0
SALE_09_2024,dust,0.37,fair,3,424.0,368700.0
SALE_09_2024,total,4.62,fair_general,3,,
SALE_04_2026,ex_estate,0.81,fair,3,844.0,806690.0
SALE_04_2026,high_medium,0.64,easier,3,1564.0,642046.0
SALE_04_2026,leafy,0.9,less,2,2312.0,900019.0
SALE_04_2026,semi_leafy,0.78,fair,3,1794.0,778194.0
SALE_04_2026,tippy,1.06,fair,3,2209.0,1062997.0
SALE_04_2026,premium_flowery,0.06,fair,3,441.0,61812.0
SALE_04_2026,off_grade,1.26,irregular,3,2443.0,1259365.0
SALE_04_2026,dust,0.51,firmtoeasier,3,568.0,513275.0
SALE_04_2026,total,6.02,bearish,3,,
SALE_20_2025,ex_estate,1.0,less,2,953.0,1004970.0
SALE_20_2025,high_medium,1.09,fair,3,2185.0,1086003.0
SALE_20_2025,leafy,0.94,fair,3,2203.0,936224.0
SALE_20_2025,semi_leafy,0.76,fair,3,1690.0,762169.0
SALE_20_2025,tippy,1.23,fair,3,2463.0,1229219.0
SALE_20_2025,premium_flowery,0.07,fair,3,464.0,74690.0
SALE_20_2025,off_grade,1.13,fair,3,1987.0,1132194.0
SALE_20_2025,dust,0.44,less,2,461.0,444901.0
SALE_20_2025,total,6.67,fairgeneral,3,,
SALE_16_2025,ex_estate,0.95,less,2,944.0,949861.0
SALE_16_2025,high_medium,1.02,fair,3,2112.0,1024630.0
SALE_16_2025,leafy,0.91,fair,3,2317.0,914475.0
SALE_16_2025,semi_leafy,0.74,fair,3,1709.0,1709.0
SALE_16_2025,tippy,0.98,fair,3,2071.0,978292.0
SALE_16_2025,premium_flowery,0.06,fair,3,372.0,58120.0
SALE_16_2025,off_grade,1.2,irregular,3,2366.0,1204279.0
SALE_16_2025,dust,0.57,less,2,631.0,572772.0
SALE_16_2025,total,6.45,fairgeneral,3,,
SALE_21_2024,high_medium,0.84,fair,3,1751.0,845438.0
SALE_21_2024,leafy,0.62,less,2,2263.0,962232.0
SALE_21_2024,tippy,1.01,fair,3,2035.0,1014439.0
SALE_21_2024,off_grade,1.07,fair,3,2130.0,1071037.0
SALE_21_2024,dust,0.44,less,2,494.0,443362.0
SALE_21_2024,total,5.84,fair_general,3,,
SALE_42_2025,ex_estate,0.72,bearish,3,748.0,718624.0
SALE_42_2025,high_medium,0.61,fair,3,1458.0,608415.0
SALE_42_2025,leafy,0.66,fair,3,1805.0,665567.0
SALE_42_2025,semi_leafy,0.62,fair,3,1564.0,625872.0
SALE_42_2025,tippy,0.8,fair,3,1752.0,798503.0
SALE_42_2025,premium_flowery,0.06,fair,3,432.0,58442.0
SALE_42_2025,off_grade,1.07,fair,3,2030.0,1067634.0
SALE_42_2025,dust,0.44,fair,3,502.0,441734.0
SALE_42_2025,total,4.98,fair,3,,
SALE_17_2024,high_medium,0.83,good,4,1833.0,826846.0
SALE_17_2024,leafy,0.5,fair,3,1902.0,701998.0
SALE_17_2024,tippy,0.86,fair,3,1873.0,865626.0
SALE_17_2024,premium_flowery,0.05,good,4,341.0,48905.0
SALE_17_2024,off_grade,1.13,irregular,3,2263.0,1126489.0
SALE_17_2024,dust,0.45,fair,3,534.0,455902.0
SALE_17_2024,total,5.26,fair_general,3,,
SALE_29_2025,ex_estate,0.75,less,2,786.0,754795.0
SALE_29_2025,high_medium,0.78,fair,3,1795.0,776837.0
SALE_29_2025,leafy,0.79,fair,3,2036.0,790729.0
SALE_29_2025,semi_leafy,0.68,fair,3,1593.0,682690.0
SALE_29_2025,tippy,0.94,fair,3,2018.0,942071.0
SALE_29_2025,premium_flowery,0.06,fair,3,456.0,64156.0
SALE_29_2025,off_grade,1.31,fair,3,2434.0,1307924.0
SALE_29_2025,dust,0.42,fair,3,481.0,418956.0
SALE_29_2025,total,5.74,fair,3,,
SALE_43_2024,high_medium,0.71,less,2,1630.0,715489.0
SALE_43_2024,leafy,0.77,fair,3,1853.0,705463.0
SALE_43_2024,tippy,1.07,fair,3,2195.0,1071970.0
SALE_43_2024,premium_flowery,0.06,fair,3,396.0,57864.0
SALE_43_2024,off_grade,1.28,less,2,2349.0,1279975.0
SALE_43_2024,dust,0.51,less,2,579.0,507214.0
SALE_43_2024,total,5.94,ingeneral,3,,
SALE_38_2025,ex_estate,0.68,good,4,705.0,676440.0
SALE_38_2025,high_medium,0.59,irregular,3,1391.0,593333.0
SALE_38_2025,leafy,0.68,fair,3,1825.0,678446.0
SALE_38_2025,semi_leafy,0.61,fair,3,1479.0,610871.0
SALE_38_2025,tippy,0.85,fair,3,1802.0,853777.0
SALE_38_2025,premium_flowery,0.06,fair,3,433.0,57887.0
SALE_38_2025,off_grade,0.99,fair,3,1948.0,998553.0
SALE_38_2025,dust,0.4,less,2,456.0,396629.0
SALE_38_2025,total,4.86,fair_general,3,,
SALE_48_2024,high_medium,0.66,fair,3,1499.0,658091.0
SALE_48_2024,leafy,0.6,fair,3,1718.0,612493.0
SALE_48_2024,tippy,0.82,fair,3,1779.0,817985.0
SALE_48_2024,premium_flowery,0.05,fair,3,317.0,46378.0
SALE_48_2024,off_grade,1.05,fair,3,2105.0,1046538.0
SALE_48_2024,dust,0.47,less,2,554.0,456418.0
SALE_48_2024,total,4.98,fair,3,,
SALE_21_2025,ex_estate,0.91,weak,3,857.0,908776.0
SALE_21_2025,high_medium,0.9,less,2,1938.0,898013.0
SALE_21_2025,leafy,0.82,fair,3,1935.0,818253.0
SALE_21_2025,semi_leafy,0.7,fair,3,1599.0,697935.0
SALE_21_2025,tippy,0.94,fair,3,1968.0,943437.0
SALE_21_2025,premium_flowery,0.05,fair,3,310.0,51812.0
SALE_21_2025,off_grade,1.65,irregular,3,3011.0,1647851.0
SALE_21_2025,dust,0.75,irregular,3,782.0,750027.0
SALE_21_2025,total,6.72,fairgeneral,3,,
SALE_09_2026,ex_estate,0.76,good,4,789.0,760627.0
SALE_09_2026,high_medium,0.44,easier,3,1084.0,437979.0
SALE_09_2026,leafy,0.73,good,4,2027.0,733484.0
SALE_09_2026,semi_leafy,0.56,good,4,1440.0,557215.0
SALE_09_2026,tippy,0.81,fair,3,1812.0,811342.0
SALE_09_2026,premium_flowery,0.03,less,2,266.0,35139.0
SALE_09_2026,off_grade,1.46,less,2,2711.0,1456832.0
SALE_09_2026,dust,0.51,less,2,588.0,508925.0
SALE_09_2026,total,5.3,bearish,3,,
SALE_43_2025,ex_estate,0.68,fair,3,718.0,679517.0
SALE_43_2025,high_medium,0.62,fair,3,1503.0,625320.0
SALE_43_2025,leafy,0.71,fair,3,1906.0,707031.0
SALE_43_2025,semi_leafy,0.68,fair,3,1626.0,681090.0
SALE_43_2025,tippy,0.87,fair,3,1852.0,868445.0
SALE_43_2025,premium_flowery,0.05,fair,3,357.0,46971.0
SALE_43_2025,off_grade,1.28,irregular,3,2462.0,1284424.0
SALE_43_2025,dust,0.45,fair,3,511.0,448394.0
SALE_43_2025,total,5.34,fair,3,,
SALE_35_2024,high_medium,0.64,irregularlylower,3,1490.0,636122.0
SALE_35_2024,leafy,0.71,fair,3,1976.0,729780.0
SALE_35_2024,tippy,1.06,fair,3,2104.0,1062789.0
SALE_35_2024,premium_flowery,0.05,good,4,342.0,52826.0
SALE_35_2024,off_grade,1.17,irregular,3,2370.0,1175691.0
SALE_35_2024,dust,0.45,fair,3,533.0,451099.0
SALE_35_2024,total,5.5,fair_general,3,,
SALE_05_2024,ex_estate,0.86,irregular,3,808.0,860452.0
SALE_05_2024,leafy,0.78,good,4,2092.0,777751.0
SALE_05_2024,semi_leafy,0.72,less,2,1646.0,724516.0
SALE_05_2024,tippy,1.05,good,4,2158.0,1048903.0
SALE_05_2024,premium_flowery,0.08,less,2,518.0,81063.0
SALE_05_2024,off_grade,1.24,fair,3,2418.0,1244045.0
SALE_05_2024,dust,0.53,firm,3,583.0,535231.0
SALE_05_2024,total,5.87,goodgeneral,3,,
SALE_30_2024,high_medium,0.84,fair,3,1920.0,844062.0
SALE_30_2024,leafy,0.69,fair,3,1951.0,740917.0
SALE_30_2024,tippy,0.96,fair,3,1969.0,962308.0
SALE_30_2024,premium_flowery,0.07,less,2,486.0,71261.0
SALE_30_2024,off_grade,1.13,fair,3,2159.0,1128499.0
SALE_30_2024,dust,0.51,less,2,571.0,511472.0
SALE_30_2024,total,5.79,fair,3,,
SALE_30_2025,ex_estate,0.74,irregular,3,770.0,741670.0
SALE_30_2025,high_medium,0.71,fair,3,1616.0,706541.0
SALE_30_2025,leafy,0.78,less,2,1992.0,785075.0
SALE_30_2025,semi_leafy,0.64,fair,3,1512.0,636690.0
SALE_30_2025,tippy,0.97,fair,3,2046.0,969570.0
SALE_30_2025,premium_flowery,0.05,fair,3,381.0,54641.0
SALE_30_2025,off_grade,1.19,irregular,3,2392.0,1190883.0
SALE_30_2025,dust,0.42,fair,3,504.0,422164.0
SALE_30_2025,total,5.51,fairgeneral,3,,
SALE_22_2024,high_medium,0.89,fair,3,1837.0,887766.0
SALE_22_2024,leafy,0.67,fair,3,2307.0,1039170.0
SALE_22_2024,tippy,1.06,good,4,2097.0,1058752.0
SALE_22_2024,premium_flowery,0.06,good,4,343.0,57998.0
SALE_22_2024,off_grade,1.14,good,4,2288.0,1141952.0
SALE_22_2024,dust,0.48,less,2,521.0,483620.0
SALE_22_2024,total,6.22,fair_general,3,,
SALE_10_2024,ex_estate,0.74,improved,3,764.0,742878.0
SALE_10_2024,leafy,0.66,fair,3,1760.0,661020.0
SALE_10_2024,semi_leafy,0.61,less,2,1430.0,609728.0
SALE_10_2024,tippy,1.04,good,4,2110.0,1039493.0
SALE_10_2024,premium_flowery,0.05,good,4,311.0,46877.0
SALE_10_2024,off_grade,1.02,fair,3,2138.0,1018814.0
SALE_10_2024,dust,0.42,improved,3,506.0,416446.0
SALE_10_2024,total,5.19,good,4,,
SALE_44_2024,high_medium,0.69,less,2,1580.0,692571.0
SALE_44_2024,leafy,0.76,fair,3,1950.0,725974.0
SALE_44_2024,tippy,1.07,fair,3,2203.0,1070064.0
SALE_44_2024,premium_flowery,0.05,fair,3,321.0,46161.0
SALE_44_2024,off_grade,1.37,less,2,2616.0,1369250.0
SALE_44_2024,dust,0.57,less,2,629.0,567032.0
SALE_44_2024,total,6.08,bearish,3,,
SALE_17_2025,ex_estate,0.92,fair,3,918.0,923310.0
SALE_17_2025,high_medium,1.07,good,4,2246.0,1068542.0
SALE_17_2025,leafy,0.84,fair,3,2072.0,836181.0
SALE_17_2025,semi_leafy,0.73,fair,3,1690.0,729250.0
SALE_17_2025,tippy,0.94,fair,3,1960.0,937606.0
SALE_17_2025,premium_flowery,0.05,fair,3,335.0,50543.0
SALE_17_2025,off_grade,1.32,fair,3,2581.0,1316962.0
SALE_17_2025,dust,0.55,less,2,619.0,547546.0
SALE_17_2025,total,6.41,fair_general,3,,
SALE_31_2024,high_medium,0.83,fair,3,1895.0,834526.0
SALE_31_2024,leafy,0.65,fair,3,1904.0,730117.0
SALE_31_2024,tippy,0.94,fair,3,1949.0,941022.0
SALE_31_2024,premium_flowery,0.06,less,2,385.0,57214.0
SALE_31_2024,off_grade,1.18,irregular,3,2356.0,1179240.0
SALE_31_2024,dust,0.54,less,2,619.0,542221.0
SALE_31_2024,total,5.79,fair_general,3,,
SALE_06_2024,ex_estate,0.67,fair,3,655.0,673273.0
SALE_06_2024,leafy,0.71,fair,3,1931.0,713605.0
SALE_06_2024,semi_leafy,0.63,less,2,1487.0,635127.0
SALE_06_2024,tippy,0.96,fair,3,1963.0,961486.0
SALE_06_2024,premium_flowery,0.06,fair,3,367.0,58614.0
SALE_06_2024,off_grade,0.99,fair,3,2082.0,994220.0
SALE_06_2024,dust,0.37,good,4,444.0,371340.0
SALE_06_2024,total,4.77,fair,3,,
SALE_01_2026,ex_estate,0.73,fair,3,756.0,726992.0
SALE_01_2026,high_medium,0.63,fair,3,1488.0,635247.0
SALE_01_2026,leafy,0.85,fair,3,2229.0,847656.0
SALE_01_2026,semi_leafy,0.7,fair,3,1679.0,699651.0
SALE_01_2026,tippy,0.96,fair,3,2114.0,960328.0
SALE_01_2026,premium_flowery,0.05,fair,3,380.0,52489.0
SALE_01_2026,off_grade,1.45,less,2,2780.0,1451497.0
SALE_01_2026,dust,0.42,less,2,489.0,421024.0
SALE_01_2026,total,5.79,fair_general,3,,
SALE_26_2025,ex_estate,0.77,good,4,771.0,770771.0
SALE_26_2025,high_medium,0.84,fair,3,1868.0,845633.0
SALE_26_2025,leafy,0.81,good,4,2073.0,809397.0
SALE_26_2025,semi_leafy,0.67,good,4,1555.0,668851.0
SALE_26_2025,tippy,1.05,good,4,2227.0,1052776.0
SALE_26_2025,premium_flowery,0.06,good,4,410.0,61889.0
SALE_26_2025,off_grade,1.37,irregular,3,2536.0,1370390.0
SALE_26_2025,dust,0.51,fair,3,562.0,506128.0
SALE_26_2025,total,6.08,goodgeneral,3,,
SALE_18_2024,high_medium,0.8,fair,3,1732.0,802844.0
SALE_18_2024,leafy,0.4,good,4,1744.0,653993.0
SALE_18_2024,tippy,0.78,good,4,1668.0,780469.0
SALE_18_2024,premium_flowery,0.05,good,4,320.0,48889.0
SALE_18_2024,off_grade,1.04,fair,3,2142.0,1042372.0
SALE_18_2024,dust,0.44,good,4,517.0,437925.0
SALE_18_2024,total,4.91,good,4,,
SALE_39_2025,ex_estate,0.71,good,4,736.0,715500.0
SALE_39_2025,high_medium,0.6,less,2,1448.0,598899.0
SALE_39_2025,leafy,0.68,fair,3,1816.0,683074.0
SALE_39_2025,semi_leafy,0.71,fair,3,1629.0,707293.0
SALE_39_2025,tippy,0.93,fair,3,1956.0,935022.0
SALE_39_2025,premium_flowery,0.05,fair,3,343.0,46713.0
SALE_39_2025,off_grade,1.15,irregular,3,2278.0,1153553.0
SALE_39_2025,dust,0.45,less,2,526.0,453230.0
SALE_39_2025,total,5.29,fair_general,3,,
SALE_47_2025,ex_estate,0.71,good,4,751.0,713458.0
SALE_47_2025,high_medium,0.62,good,4,1440.0,616923.0
SALE_47_2025,leafy,0.76,fair,3,1983.0,756716.0
SALE_47_2025,semi_leafy,0.63,fair,3,1527.0,634565.0
SALE_47_2025,tippy,0.84,fair,3,1840.0,842603.0
SALE_47_2025,premium_flowery,0.04,fair,3,312.0,41806.0
SALE_47_2025,off_grade,1.22,irregular,3,2411.0,1221160.0
SALE_47_2025,dust,0.44,firmtodearer,3,521.0,436501.0
SALE_47_2025,total,5.26,goodgeneral,3,,
SALE_40_2024,high_medium,0.77,less,2,1741.0,775109.0
SALE_40_2024,leafy,0.74,fair,3,1920.0,715861.0
SALE_40_2024,tippy,1.03,fair,3,2090.0,1029711.0
SALE_40_2024,premium_flowery,0.05,fair,3,363.0,54279.0
SALE_40_2024,off_grade,1.21,irregular,3,2386.0,1210554.0
SALE_40_2024,dust,0.49,fair,3,556.0,487663.0
SALE_40_2024,total,5.8,fair_general,3,,
SALE_27_2024,high_medium,0.77,less,2,1736.0,771371.0
SALE_27_2024,leafy,0.64,fair,3,2155.0,855979.0
SALE_27_2024,tippy,0.97,fair,3,2003.0,968153.0
SALE_27_2024,premium_flowery,0.07,fair,3,402.0,67066.0
SALE_27_2024,off_grade,1.08,less,2,2211.0,1081858.0
SALE_27_2024,dust,0.48,less,2,542.0,481035.0
SALE_27_2024,total,5.58,fair_general,3,,
SALE_36_2024,high_medium,0.69,less,2,1630.0,688051.0
SALE_36_2024,leafy,0.67,fair,3,1868.0,696961.0
SALE_36_2024,tippy,1.06,less,2,2144.0,1064529.0
SALE_36_2024,premium_flowery,0.06,good,4,421.0,61668.0
SALE_36_2024,off_grade,1.12,irregular,3,2262.0,1123542.0
SALE_36_2024,dust,0.45,fair,3,523.0,452189.0
SALE_36_2024,total,5.49,fair_general,3,,
SALE_35_2025,ex_estate,0.65,good,4,697.0,651675.0
SALE_35_2025,high_medium,0.65,good,4,1506.0,646734.0
SALE_35_2025,leafy,0.74,fair,3,1981.0,744364.0
SALE_35_2025,semi_leafy,0.64,fair,3,1544.0,642756.0
SALE_35_2025,tippy,0.88,fair,3,1906.0,879740.0
SALE_35_2025,premium_flowery,0.05,fair,3,361.0,47666.0
SALE_35_2025,off_grade,1.15,fair,3,2276.0,1146630.0
SALE_35_2025,dust,0.42,good,4,492.0,424046.0
SALE_35_2025,total,5.18,goodgeneral,3,,
SALE_22_2025,ex_estate,0.96,irregular,3,920.0,961447.0
SALE_22_2025,high_medium,0.99,less,2,2079.0,989951.0
SALE_22_2025,leafy,0.97,fair,3,2354.0,970414.0
SALE_22_2025,semi_leafy,0.7,fair,3,1589.0,700371.0
SALE_22_2025,tippy,0.94,fair,3,1945.0,945165.0
SALE_22_2025,premium_flowery,0.06,fair,3,349.0,56923.0
SALE_22_2025,off_grade,1.29,irregular,3,2392.0,1294087.0
SALE_22_2025,dust,0.75,weak,3,750.0,747178.0
SALE_22_2025,total,6.66,fairgeneral,3,,
