sale_id,estate,grade,fw_sold,price_lkr,region
SALE_07_2026,Gunawardana,FBOPF1,0,1650,UVA HIGH
SALE_07_2026,Needwood Super,PEK,0,1400,UVA HIGH
SALE_07_2026,Pothotuwa,FBOPF1,1,1600,UVA HIGH
SALE_07_2026,Nilgiri,FBOPF1,0,1600,UVA HIGH
SALE_07_2026,Ranaya,PEK1,0,1800,UVA HIGH
SALE_07_2026,Galatara,FBOPF1,0,1600,UNORTHODOX HIGH
SALE_07_2026,Dunsinane,CTCPF1,1,1120,UNORTHODOX HIGH
SALE_07_2026,Rotumba,FBOPF1,0,1600,UNORTHODOX HIGH
SALE_07_2026,Mount Vernon,CTCPF1,0,1120,UNORTHODOX HIGH
SALE_07_2026,Pothotuwa,BOP1,1,3000,UNORTHODOX HIGH
SALE_07_2026,Pothotuwa,OP1,1,3600,UNORTHODOX MEDIUM
SALE_07_2026,Strathdon,CTCPF1,0,1140,UNORTHODOX MEDIUM
SALE_07_2026,New Kandedola,OP,1,1800,UNORTHODOX MEDIUM
SALE_07_2026,Delta,CTCPF1,0,1140,UNORTHODOX MEDIUM
SALE_07_2026,Miriswatta,OP,0,1800,UNORTHODOX MEDIUM
SALE_07_2026,Aultmore,CTCBP1,1,1080,UNORTHODOX MEDIUM
SALE_07_2026,Liyonta,OPA,0,1800,UNORTHODOX MEDIUM
SALE_07_2026,Liyonta,PEK,0,2650,UNORTHODOX MEDIUM
SALE_07_2026,Aultmore,CTCBPS,0,940,UNORTHODOX MEDIUM
SALE_07_2026,Dampahala,PEK1,0,2450,UNORTHODOX LOW
SALE_07_2026,Tinioya,BOP,0,1360,UVA MEDIUM
SALE_07_2026,Gonakelle,BOPSp,0,1100,UVA MEDIUM
SALE_07_2026,Dickwella,BOPSp,0,1100,PREMIUM FLOWERY
SALE_07_2026,El Teb,BOPF,1,1240,PREMIUM FLOWERY
SALE_07_2026,Dickwella,BOPFSp,1,1480,PREMIUM FLOWERY
SALE_07_2026,Sarnia Plaiderie,BOP1,0,2000,PREMIUM FLOWERY
SALE_07_2026,Telbedde,BOP1,1,1850,DUSTS
SALE_07_2026,Sarnia Plaiderie,FBOP,0,1750,DUSTS
SALE_07_2026,Telbedde,FBOP,1,1650,DUSTS
SALE_07_2026,Aruna Keppetipola,FBOP,0,1650,DUSTS
SALE_07_2026,Sarnia Plaiderie,FBOP1,1,1260,DUSTS
SALE_07_2026,Sarnia Plaiderie,FBOPF1,0,1600,DUSTS
SALE_07_2026,Uva Samovar,FBOPF1,1,1440,OFF GRADES
SALE_07_2026,Sarnia Plaiderie,OP,0,1260,OFF GRADES
SALE_07_2026,Aruna Keppetipola,OPA,0,1160,OFF GRADES
SALE_07_2026,Sarnia Plaiderie,OP1,0,1650,OFF GRADES
SALE_07_2026,Dickwella,OP1,1,1600,OFF GRADES
SALE_07_2026,Uva Samovar,OP1,1,1420,OFF GRADES
SALE_07_2026,Uva,OP1,1,1420,OFF GRADES
SALE_07_2026,Ury,OP1,0,1420,OFF GRADES
SALE_07_2026,Aruna Passara,PEK,0,1400,OFF GRADES
SALE_07_2026,Sarnia Plaiderie,PEK1,0,1850,OFF GRADES
SALE_07_2026,UVA HIGH Suviska,BP,0,1240,UVA HIGH
SALE_07_2026,Lovers Leap,BP,0,1220,UVA HIGH
SALE_07_2026,Nayabedde,BOP,1,1460,UVA HIGH
SALE_07_2026,Bandraeliya,BOP,1,1400,UVA HIGH
SALE_07_2026,Liyonta,BOP1A,0,1320,UVA HIGH
SALE_07_2026,Aislaby,BOPSp,0,1460,UVA HIGH
SALE_07_2026,Uva Highlands,BOPSp,1,1400,OTHERS
SALE_07_2026,Kelliebedde,BOPF,1,1260,OTHERS
SALE_07_2026,Kings Bru,BOPA,0,2000,OTHERS
SALE_45_2025,Dartry Valley,BOP,1,1850,NUWARA ELIYAS
SALE_45_2025,Ancoombra,BOP,0,1850,NUWARA ELIYAS
SALE_45_2025,Harangalla,BOP,1,1800,NUWARA ELIYAS
SALE_45_2025,Doombagastalawa,BOP,1,1550,NUWARA ELIYAS
SALE_45_2025,Ancoombra,BOPSp,0,1460,NUWARA ELIYAS
SALE_45_2025,Dartry Valley,BOP1,1,1850,UDAPUSSELLAWAS
SALE_45_2025,Kirklees,BOP,0,1180,UDAPUSSELLAWAS
SALE_45_2025,High Forest,BOP,1,1160,UDAPUSSELLAWAS
SALE_45_2025,Kirklees,BOPSp,0,1160,UDAPUSSELLAWAS
SALE_45_2025,Mooloya,BOPSp,0,1160,UDAPUSSELLAWAS
SALE_45_2025,Maha Uva,BOP1,1,1300,UDAPUSSELLAWAS
SALE_45_2025,Delmar,OP1,1,1180,UDAPUSSELLAWAS
SALE_45_2025,Maha Uva,OP1,1,860,UDAPUSSELLAWAS
SALE_45_2025,Harangalla,OP1,1,1480,UDAPUSSELLAWAS
SALE_45_2025,Hansagiri Kothmale,OP1,0,1480,UDAPUSSELLAWAS
SALE_45_2025,Mulatiyana Hills,BOP,0,2450,LOW GROWNS
SALE_45_2025,Stream Line,BOPSp,0,2500,LOW GROWNS
SALE_45_2025,Kamarangapitiya,BOPSp,1,2400,LOW GROWNS
SALE_45_2025,Uruwala,BOPF,0,1800,LOW GROWNS
SALE_45_2025,WESTERN HIGH H P P Tea,BOPFSp,0,2250,WESTERN HIGH
SALE_45_2025,Bearwell,BOP,0,1360,WESTERN HIGH
SALE_45_2025,Queensberry,BOPSp,1,1400,WESTERN HIGH
SALE_45_2025,Adams View,FBOP,1,2450,WESTERN HIGH
SALE_45_2025,Sunrise,FBOP,0,2450,WESTERN HIGH
SALE_45_2025,Galatara,FBOP,0,2450,WESTERN HIGH
SALE_45_2025,Sithaka,FBOP1,0,2100,WESTERN HIGH
SALE_45_2025,Rajjuruwatta Super,FBOPF,0,2200,WESTERN HIGH
SALE_45_2025,Rajjuruwatta Super,FBOPF1,0,2150,WESTERN HIGH
SALE_45_2025,Pothotuwa,FBOPF1,1,1800,WESTERN HIGH
SALE_45_2025,Adams View,FBOPF1,1,1700,WESTERN HIGH
SALE_45_2025,Woodland Grand,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Lumbini,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Makandura,FBOPF1,0,1700,WESTERN HIGH
SALE_45_2025,Bambrakelly,BOP1,0,1320,WESTERN HIGH
SALE_45_2025,Makandura,OP1,0,3400,WESTERN HIGH
SALE_45_2025,Susantha,OP1,0,3400,WESTERN HIGH
SALE_45_2025,Lions,OP1,0,3400,WESTERN HIGH
SALE_45_2025,Miriswatta,OP,0,1650,WESTERN HIGH
SALE_45_2025,Bambarakelly,OP1,0,1480,WESTERN HIGH
SALE_45_2025,Liyonta,PEK,0,2550,WESTERN HIGH
SALE_45_2025,NUWARA ELIYAS Andaradeniya,PEK1,0,2550,NUWARA ELIYAS
SALE_45_2025,Dickwella,BOP,0,1500,UVA HIGH
SALE_45_2025,Ellathota Uva,OP1,1,1480,UVA HIGH
SALE_45_2025,Hindagala,BOPSp,0,1480,UVA HIGH
SALE_45_2025,Dunsinane,CTCPF1,1,1200,UNORTHODOX HIGH
SALE_45_2025,Sarnia Strathdon,CTCPF1,1,1160,UNORTHODOX MEDIUM
SALE_45_2025,Carolina,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_45_2025,Rothschild,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_45_2025,Delta,CTCBP1,0,1100,UNORTHODOX MEDIUM
SALE_45_2025,Park Side,CTCBPS,0,580,UNORTHODOX MEDIUM
SALE_45_2025,Hingalgoda,CTCPF1,0,1460,UNORTHODOX LOW
SALE_45_2025,Ceciliyan,CTCBP1,0,1400,UNORTHODOX LOW
SALE_45_2025,Keppetipola Aruna,FBOPFSp,0,6550,PREMIUM FLOWERY
SALE_45_2025,Sarnia Magedara,FBOPFExSp,0,6250,PREMIUM FLOWERY
SALE_45_2025,Magedara,FBOPFExSp1,0,4350,PREMIUM FLOWERY
SALE_45_2025,Plaiderie,OP1,0,1500,DUSTS
SALE_45_2025,Ceciliyan CTC,PD,0,1420,DUSTS
SALE_45_2025,Nayabedde,BOP,1,1260,UVA HIGH
SALE_45_2025,Kelliebedde,BOP,1,1240,UVA HIGH
SALE_45_2025,Bandaraeliya,BOP,1,1220,UVA HIGH
SALE_45_2025,Craig,BOPSp,0,1380,UVA HIGH
SALE_45_2025,Gunawardana,BM,1,1280,UVA HIGH
SALE_45_2025,Uva Highlands,BOP1,0,1600,UVA HIGH
SALE_45_2025,Morawakkorale,BM,1,1220,UVA HIGH
SALE_45_2025,Galgewatta,BP,0,1460,UVA HIGH
SALE_45_2025,Chandrika Estate,BP,0,1260,UVA HIGH
SALE_45_2025,Adams View,BP,1,1240,UVA HIGH
SALE_45_2025,Aldora,BOP1A,1,1600,UVA HIGH
SALE_45_2025,Chandrika Estate,BOP1A,1,1500,UVA HIGH
SALE_05_2026,Dartry Valley,BOP,1,1750,WESTERN HIGH
SALE_05_2026,Andrews,FBOPF1,0,1440,WESTERN HIGH
SALE_05_2026,Craighead,BOP,1,1700,WESTERN HIGH
SALE_05_2026,Glenloch,FBOPF1,1,1420,WESTERN HIGH
SALE_05_2026,Harangalla,BOP,0,1700,WESTERN HIGH
SALE_05_2026,Bambrakelly,FBOPF1,0,1420,WESTERN HIGH
SALE_05_2026,Craighead,BOPSp,1,1550,WESTERN HIGH
SALE_05_2026,Queensberry,FBOPF1,1,1380,WESTERN HIGH
SALE_05_2026,Vellai Oya,BOPF,0,1260,WESTERN HIGH
SALE_05_2026,Torrington,FBOPF1,1,1380,WESTERN HIGH
SALE_05_2026,Rozelle,BOPF,1,1220,WESTERN HIGH
SALE_05_2026,Cymru,FBOPF1,0,1380,WESTERN HIGH
SALE_05_2026,Craighead,BOPF,1,1060,WESTERN HIGH
SALE_05_2026,Venture,OP,0,1120,WESTERN HIGH
SALE_05_2026,Ancoombra,BOPFSp,0,920,WESTERN HIGH
SALE_05_2026,Kirkoswald,OPA,0,1080,WESTERN HIGH
SALE_05_2026,Craighead,BOP1,1,2000,WESTERN HIGH
SALE_05_2026,Venture,OPA,0,1080,WESTERN HIGH
SALE_05_2026,Dartry Valley,BOP1,1,2000,WESTERN HIGH
SALE_05_2026,Torrington,OPA,1,1060,WESTERN HIGH
SALE_05_2026,Craighead,FBOP,1,1850,WESTERN HIGH
SALE_05_2026,Andrews,OP1,0,1500,WESTERN HIGH
SALE_05_2026,Dartry Valley,FBOP,1,1850,WESTERN HIGH
SALE_05_2026,Queensberry,OP1,1,1300,WESTERN HIGH
SALE_05_2026,Harangalla,FBOP,1,1800,WESTERN HIGH
SALE_05_2026,Torrington,OP1,1,1180,WESTERN HIGH
SALE_05_2026,Imboolpittia,FBOP,1,1750,WESTERN HIGH
SALE_05_2026,Wattegodde,PEK,1,1650,WESTERN HIGH
SALE_05_2026,Hansagiri Kothmale,FBOP1,0,1500,WESTERN HIGH
SALE_05_2026,Dessford,PEK,1,1650,WESTERN HIGH
SALE_05_2026,Craighead,FBOP1,1,1240,WESTERN HIGH
SALE_05_2026,Tillyrie,PEK,1,1600,WESTERN HIGH
SALE_05_2026,Harangalla,FBOP1,1,960,WESTERN HIGH
SALE_05_2026,Great Western,PEK,1,1600,WESTERN HIGH
SALE_05_2026,Imboolpittia,FBOPF1,1,1650,WESTERN HIGH
SALE_05_2026,Norwood,PEK,1,1550,WESTERN HIGH
SALE_05_2026,Dartry Valley,FBOPF1,1,1650,WESTERN HIGH
SALE_05_2026,Somerset,PEK,0,1550,WESTERN HIGH
SALE_05_2026,Craighead,FBOPF1,1,1600,WESTERN HIGH
SALE_05_2026,Glenloch,PEK1,1,1550,WESTERN HIGH
SALE_05_2026,Harangalla,FBOPF1,1,1600,WESTERN HIGH
SALE_05_2026,Torrington,PEK1,1,1460,WESTERN HIGH
SALE_05_2026,Hansagiri Kothmale,OP,0,1220,WESTERN HIGH
SALE_05_2026,Hatale,OPA,0,1200,NUWARA ELIYAS
SALE_05_2026,Kenmare,BOP,1,1100,NUWARA ELIYAS
SALE_05_2026,Harangalla,OP1,1,1600,NUWARA ELIYAS
SALE_05_2026,Kenmare,FBOP,1,1260,NUWARA ELIYAS
SALE_05_2026,BTS Super,PEK,0,1460,NUWARA ELIYAS
SALE_05_2026,Kenmare,FBOPF1,0,1380,NUWARA ELIYAS
SALE_05_2026,Harangalla,PEK1,0,1800,NUWARA ELIYAS
SALE_05_2026,Kenmare,OPA,0,920,NUWARA ELIYAS
SALE_05_2026,Galgewatta,PEK1,0,1800,NUWARA ELIYAS
SALE_05_2026,Court Lodge,PEK1,0,1280,NUWARA ELIYAS
SALE_05_2026,Doombagastalawa,PEK1,1,1700,NUWARA ELIYAS
SALE_05_2026,Hansagiri Kothmale,PEK1,0,1700,UDAPUSSELLAWAS
SALE_05_2026,Luckyland,BOP,0,1100,UDAPUSSELLAWAS
SALE_05_2026,New Rothschild,PEK1,0,1700,UDAPUSSELLAWAS
SALE_05_2026,Kirklees,BOP,0,1100,UDAPUSSELLAWAS
SALE_05_2026,Brookside,BOP,1,1040,WESTERN HIGH
SALE_05_2026,Robgill,BOP,0,1600,WESTERN HIGH
SALE_05_2026,Liddesdale,BOP,0,1040,WESTERN HIGH
SALE_05_2026,Wattegodde,BOPSp,1,1650,WESTERN HIGH
SALE_05_2026,Mooloya,BOPSp,0,1120,WESTERN HIGH
SALE_05_2026,Somerset,BOPSp,1,1600,WESTERN HIGH
SALE_05_2026,Luckyland,BOPF,0,1200,WESTERN HIGH
SALE_05_2026,Dessford,BOPSp,1,1600,WESTERN HIGH
SALE_05_2026,Gonapitiya,BOP1,0,1460,WESTERN HIGH
SALE_05_2026,Ingestre,BOPSp,0,1600,WESTERN HIGH
SALE_05_2026,Delmar,FBOP,1,1600,WESTERN HIGH
SALE_05_2026,Bearwell,BOPSp,1,1550,WESTERN HIGH
SALE_05_2026,Blairlomond,FBOPF1,0,1400,WESTERN HIGH
SALE_05_2026,Mattakelle,BOPSp,0,1550,WESTERN HIGH
SALE_05_2026,Maha Uva,OP,1,1060,WESTERN HIGH
SALE_05_2026,Wattegodde,BOPF,0,1700,WESTERN HIGH
SALE_05_2026,Blairlomond,OPA,0,1020,WESTERN HIGH
SALE_05_2026,Glenloch,BOP1,1,1500,WESTERN HIGH
SALE_05_2026,Delmar,OP1,1,1400,WESTERN HIGH
SALE_05_2026,Inverness,BOP1,0,1500,WESTERN HIGH
SALE_05_2026,Maha Uva,OP1,1,1100,WESTERN HIGH
SALE_05_2026,Torrington,BOP1,1,1420,WESTERN HIGH
SALE_05_2026,Maha Uva,PEK,1,1260,WESTERN HIGH
SALE_05_2026,Venture,FBOP,0,1650,WESTERN HIGH
SALE_05_2026,Maha Uva,PEK1,1,1500,WESTERN HIGH
SALE_05_2026,Torrington,FBOP1,1,1040,WESTERN HIGH
SALE_05_2026,Uva Samovar,OP1,1,1400,UVA MEDIUM
SALE_05_2026,High Spring,OP1,0,1400,UVA MEDIUM
SALE_05_2026,Uva,OP1,1,1380,LOW GROWNS
SALE_05_2026,Mahaliyadda,BOP,0,2000,LOW GROWNS
SALE_05_2026,Sarnia Plaiderie,PEK,1,1440,LOW GROWNS
SALE_05_2026,Elaine Super,BOPSp,0,2000,LOW GROWNS
SALE_05_2026,Dickwella,PEK1,0,1700,LOW GROWNS
SALE_05_2026,Kings Bru,BOPA,0,2000,LOW GROWNS
SALE_05_2026,Sarnia Plaiderie,PEK1,0,1700,LOW GROWNS
SALE_05_2026,Rajjuruwatta Super,BOPF,0,1900,LOW GROWNS
SALE_05_2026,Ambrosia Uva,PEK1,1,1500,LOW GROWNS
SALE_05_2026,H P P Tea,BOPFSp,0,1850,LOW GROWNS
SALE_05_2026,Pettiagalla,PEK1,0,1500,LOW GROWNS
SALE_05_2026,Gunawardana,FBOP,1,2650,LOW GROWNS
SALE_05_2026,Halpewatta Uva,PEK1,1,1480,LOW GROWNS
SALE_05_2026,Athukorala Group Super,FBOP1,0,1950,LOW GROWNS
SALE_05_2026,Aruna Passara,PEK1,0,1480,LOW GROWNS
SALE_05_2026,Dullie Ella,FBOP1,1,1850,LOW GROWNS
SALE_05_2026,Wewelkandura Super,FBOPF,0,1950,UVA HIGH
SALE_05_2026,Ellathota Uva,BOP,1,1280,UVA HIGH
SALE_05_2026,Karagoda,FBOPF,0,1600,UVA HIGH
SALE_05_2026,Bandaraeliya,BOP,1,1200,UVA HIGH
SALE_05_2026,Gunawardana,FBOPF,1,1550,UVA HIGH
SALE_05_2026,Aislaby,BOPSp,0,1460,UVA HIGH
SALE_05_2026,Danawala,FBOPF,0,1550,UVA HIGH
SALE_05_2026,Uva Highlands,BOPSp,1,1380,UVA HIGH
SALE_05_2026,Pothotuwa,FBOPF1,1,1650,UVA HIGH
SALE_05_2026,Nayabedde,BOPF,1,1280,UVA HIGH
SALE_05_2026,Dellawa,FBOPF1,1,1600,UVA HIGH
SALE_05_2026,Uva Highlands,BOP1,1,1750,UVA HIGH
SALE_05_2026,Hidellana,FBOPF1,1,1600,UVA HIGH
SALE_05_2026,Gonamotawa,FBOP,1,1700,UVA HIGH
SALE_05_2026,Kelani,FBOPF1,1,1600,UVA HIGH
SALE_05_2026,Ellathota Uva,FBOP1,0,1140,UVA HIGH
SALE_05_2026,Adams View,FBOPF1,1,1600,UVA HIGH
SALE_05_2026,Spring Valley,FBOP1,1,1100,UVA HIGH
SALE_05_2026,New Galagawa,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Spring Valley,FBOPF,0,810,UVA HIGH
SALE_05_2026,Makandura,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Aislaby,FBOPF1,1,1480,UVA HIGH
SALE_05_2026,Sithaka,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Gonamotawa,FBOPF1,1,1440,UVA HIGH
SALE_05_2026,Dampahala,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Ranaya,OP,0,1180,UVA HIGH
SALE_05_2026,Stream Line,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Ellathota Uva,OPA,0,1080,UVA HIGH
SALE_05_2026,Galatara,FBOPF1,0,1600,UVA HIGH
SALE_05_2026,Ellathota Uva,OP1,0,1500,UVA HIGH
SALE_05_2026,Gunawardana,BOP1,1,3000,UVA HIGH
SALE_05_2026,Ellathota Uva,PEK,0,1340,UVA HIGH
SALE_05_2026,Pothotuwa,BOP1,1,2950,UVA HIGH
SALE_05_2026,Ranaya,PEK1,0,1650,UVA HIGH
SALE_05_2026,Pothotuwa,OP1,1,3800,UVA HIGH
SALE_05_2026,Miriswatta,OP,0,1600,UNORTHODOX HIGH
SALE_05_2026,Dunsinane,CTCPF1,1,1100,UNORTHODOX HIGH
SALE_05_2026,Liyonta,OPA,0,1600,UNORTHODOX HIGH
SALE_05_2026,Ulugedara,CTCPF1,0,1100,UNORTHODOX HIGH
SALE_05_2026,Golden Garden,PEK,0,2550,UNORTHODOX HIGH
SALE_05_2026,Florence,CTCPF1,0,1100,UNORTHODOX HIGH
SALE_05_2026,Golden Garden,PEK1,0,2200,UNORTHODOX HIGH
SALE_05_2026,Galatara,PEK1,0,2150,UNORTHODOX MEDIUM
SALE_05_2026,Stathdon,CTCPF1,1,1120,UNORTHODOX MEDIUM
SALE_05_2026,Rajjuruwatta Super,PEK1,0,2150,UNORTHODOX MEDIUM
SALE_05_2026,Delta,CTCPF1,0,1120,UNORTHODOX MEDIUM
SALE_05_2026,Kamarangapitiya,PEK1,1,2100,UNORTHODOX MEDIUM
SALE_05_2026,Aultmore,CTCBP1,0,1060,UNORTHODOX MEDIUM
SALE_05_2026,Andaradeniya Super,PEK1,0,2100,UNORTHODOX MEDIUM
SALE_05_2026,Aultmore,CTCBPS,0,1020,UNORTHODOX MEDIUM
SALE_05_2026,Mulatiyana Hills,PEK1,0,2100,UNORTHODOX MEDIUM
SALE_05_2026,New Batuwangala,PEK1,0,2100,UNORTHODOX LOW
SALE_05_2026,Hingalgoda,CTCPF1,0,1380,UNORTHODOX LOW
SALE_05_2026,Wattahena,PEK1,0,2100,UNORTHODOX LOW
SALE_05_2026,Ceciliyan,CTCBP1,0,1360,UNORTHODOX LOW
SALE_05_2026,Pettiagalla,BOP,0,1400,UVA MEDIUM
SALE_05_2026,Hindagala,BOPSp,0,1380,PREMIUM FLOWERY
SALE_05_2026,Karawita,FBOPFSp,0,4950,PREMIUM FLOWERY
SALE_05_2026,Uva,BOPSp,1,1220,PREMIUM FLOWERY
SALE_05_2026,Kendalanda,FBOPFExSp,0,4450,PREMIUM FLOWERY
SALE_05_2026,El Teb,BOPF,0,1000,PREMIUM FLOWERY
SALE_05_2026,Ceyenta,FBOPFExSp1,0,4350,PREMIUM FLOWERY
SALE_05_2026,Dickwella,BOPFSp,1,1420,PREMIUM FLOWERY
SALE_05_2026,Sarnia Plaiderie,BOP1,0,1800,DUSTS
SALE_05_2026,Mattakelle,DUST1,0,1700,DUSTS
SALE_05_2026,Aruna Passara,FBOP,0,1750,DUSTS
SALE_05_2026,Ceciliyan CTC,PD,0,1480,DUSTS
SALE_05_2026,Dickwella,FBOP1,1,1200,DUSTS
SALE_05_2026,Wattegodde,DUST,0,1280,DUSTS
SALE_05_2026,Uva,FBOP1,1,1060,DUSTS
SALE_05_2026,Halpewatta Uva,FBOP1,1,1040,OFF GRADES
SALE_05_2026,Wanarajah,FGS1,1,1320,OFF GRADES
SALE_05_2026,Hindagala,FBOPF,0,1020,OFF GRADES
SALE_05_2026,Court Lodge,FGS,0,1100,OFF GRADES
SALE_05_2026,Sarnia Plaiderie,FBOPF1,1,1500,OFF GRADES
SALE_05_2026,Sarnia Plaiderie,OP,0,1120,OFF GRADES
SALE_05_2026,Gunawardana,BM,1,1200,OFF GRADES
SALE_05_2026,Hindagala,OPA,0,1100,OFF GRADES
SALE_05_2026,Suvishka,BP,0,1220,OFF GRADES
SALE_05_2026,Chandrika Estate,BOP1A,0,1260,OFF GRADES
SALE_05_2026,New Kandedola,BOP1A,1,1240,OFF GRADES
SALE_03_2026,Ancoombra,BOP,0,1850,WESTERN HIGH
SALE_03_2026,St Andrews,FBOP,0,1550,WESTERN HIGH
SALE_03_2026,Dartry Valley,BOP,1,1750,WESTERN HIGH
SALE_03_2026,Inverness,FBOP1,0,1380,WESTERN HIGH
SALE_03_2026,Harangalla,BOP,1,1700,WESTERN HIGH
SALE_03_2026,Torrington,FBOP1,1,1320,WESTERN HIGH
SALE_03_2026,Galgewatta,BOP,0,1700,WESTERN HIGH
SALE_03_2026,Cymru,FBOPF1,0,1440,WESTERN HIGH
SALE_03_2026,Widsorforest,BOPSp,1,1400,WESTERN HIGH
SALE_03_2026,Venture,OP,0,1180,WESTERN HIGH
SALE_03_2026,Vellai Oya,BOPF,0,1280,WESTERN HIGH
SALE_03_2026,Cymru,OPA,0,1040,WESTERN HIGH
SALE_03_2026,Craighead,BOP1,1,1900,WESTERN HIGH
SALE_03_2026,Inverness,OP1,0,1500,WESTERN HIGH
SALE_03_2026,New Rothschild,FBOP,0,1800,WESTERN HIGH
SALE_03_2026,Tillyrie,PEK,1,1600,WESTERN HIGH
SALE_03_2026,Dartry Valley,FBOP1,0,1380,WESTERN HIGH
SALE_03_2026,Robgill,PEK,1,1550,WESTERN HIGH
SALE_03_2026,Dartry Valley,FBOPF1,1,1650,WESTERN HIGH
SALE_03_2026,Frotoft Super,PEK1,0,1800,WESTERN HIGH
SALE_03_2026,New Rothschild,OP,0,1240,WESTERN HIGH
SALE_03_2026,Hatale,OPA,0,1260,NUWARA ELIYAS
SALE_03_2026,Court Lodge,BOP,1,1100,NUWARA ELIYAS
SALE_03_2026,Hatale,OP1,0,1550,NUWARA ELIYAS
SALE_03_2026,Kenmare,BOPSp,1,960,NUWARA ELIYAS
SALE_03_2026,Doombagastalawa,OP1,1,1500,NUWARA ELIYAS
SALE_03_2026,Court Lodge,BOPF,0,920,NUWARA ELIYAS
SALE_03_2026,Hatale,PEK,0,1550,NUWARA ELIYAS
SALE_03_2026,Court Lodge,FBOP,0,1160,NUWARA ELIYAS
SALE_03_2026,Craighead,PEK1,1,1850,NUWARA ELIYAS
SALE_03_2026,Kenmare,FBOPF,1,850,NUWARA ELIYAS
SALE_03_2026,Doombagastalawa,PEK1,1,1850,NUWARA ELIYAS
SALE_03_2026,Court Lodge,FBOPF1,0,1320,NUWARA ELIYAS
SALE_03_2026,Harangalla,PEK1,1,1850,NUWARA ELIYAS
SALE_03_2026,Court Lodge,PEK1,0,1280,NUWARA ELIYAS
SALE_03_2026,Dartry Valley,PEK1,1,1850,NUWARA ELIYAS
SALE_03_2026,Hatale,PEK1,0,1850,UDAPUSSELLAWAS
SALE_03_2026,Liddesdale,BOP,1,1120,UDAPUSSELLAWAS
SALE_03_2026,New Rothschild,PEK1,0,1850,UDAPUSSELLAWAS
SALE_03_2026,High Forest,BOP,1,1100,UDAPUSSELLAWAS
SALE_03_2026,Brookside,BOP,1,1020,WESTERN HIGH
SALE_03_2026,Robgill,BOP,1,1420,WESTERN HIGH
SALE_03_2026,Maha Uva,BOPSp,1,800,WESTERN HIGH
SALE_03_2026,Inverness,BOP,0,1420,WESTERN HIGH
SALE_03_2026,Luckyland,BOPF,0,1180,WESTERN HIGH
SALE_03_2026,Norwood,BOPSp,1,1500,WESTERN HIGH
SALE_03_2026,Maha Uva,BOP1,1,1260,WESTERN HIGH
SALE_03_2026,Robgill,BOPSp,0,1500,WESTERN HIGH
SALE_03_2026,Blairlomond,FBOP,1,1440,WESTERN HIGH
SALE_03_2026,Ingestre,BOPSp,0,1500,WESTERN HIGH
SALE_03_2026,Delmar,FBOP,1,1320,WESTERN HIGH
SALE_03_2026,Wanarajah,BOPSp,1,1420,WESTERN HIGH
SALE_03_2026,Blairlomond,FBOPF1,1,1340,WESTERN HIGH
SALE_03_2026,Queensberry,BOPSp,1,1380,WESTERN HIGH
SALE_03_2026,Delmar,FBOPF1,1,1220,WESTERN HIGH
SALE_03_2026,Bambrakelly,BOPSp,0,1380,WESTERN HIGH
SALE_03_2026,Maha Uva,OP,1,1040,WESTERN HIGH
SALE_03_2026,Dessford,BOPF,0,1440,WESTERN HIGH
SALE_03_2026,Blairlomond,OPA,0,1000,WESTERN HIGH
SALE_03_2026,Inverness,BOP1,0,1650,WESTERN HIGH
SALE_03_2026,Delmar,OPA,1,960,WESTERN HIGH
SALE_03_2026,Torrington,BOP1,1,1440,WESTERN HIGH
SALE_03_2026,Delmar,OP1,1,1400,WESTERN HIGH
SALE_03_2026,Glenloch,BOP1,1,1380,WESTERN HIGH
SALE_03_2026,Maha Uva,PEK,1,1220,WESTERN HIGH
SALE_03_2026,Cymru,FBOP,0,1650,WESTERN HIGH
SALE_03_2026,Blairlomond,PEK1,1,1650,WESTERN HIGH
SALE_03_2026,Torrington,FBOP,1,1550,WESTERN HIGH
SALE_03_2026,Dickwella,FBOPF,1,1000,UVA MEDIUM
SALE_03_2026,Sarnia Plaiderie,FBOPF1,1,1500,UVA MEDIUM
SALE_03_2026,Aruna Passara,OP,0,1240,LOW GROWNS
SALE_03_2026,Nawagamuwehena,BOP,0,2050,LOW GROWNS
SALE_03_2026,Dickwella,OP,1,1160,LOW GROWNS
SALE_03_2026,New Laksakanda,BOP,0,2050,LOW GROWNS
SALE_03_2026,Aruna Keppetipola,OP,0,1160,LOW GROWNS
SALE_03_2026,Lellopitiya Super,BOPSp,0,2050,LOW GROWNS
SALE_03_2026,Uva,OP,1,1140,LOW GROWNS
SALE_03_2026,New Spring View,BOPSp,0,2000,LOW GROWNS
SALE_03_2026,Pettiagalla,OP,0,1140,LOW GROWNS
SALE_03_2026,Kamarangapitiya,BOPSp,1,1950,LOW GROWNS
SALE_03_2026,Pettiagalla,OPA,0,1180,LOW GROWNS
